NOTE,id,Moy_Pontage_de_fissures,Moy_Comblage_de_trou_ou_Projection_d_enrobe,Moy_Longitudinale,Moy_Transversale,Moy_Nid_de_poule,Moy_Faiencage,Moy_Arrachement_pelade,Moy_Remblaiement_de_tranchees
6.705,D670_PR29_400_PR29_600,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0
8.32,D670_PR29_600_PR29_800,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.0
9.53684,D670_PR29_800_PR29_990,0.0,0.0,0.333333,0.666667,0.0,0.0,0.0,0.0
8.17,D670_PR30_0_PR30_200,0.0,0.0,0.2,0.7,0.0,0.0,0.1,0.0
9.54,D670_PR30_200_PR30_400,0.0,0.0,0.2,0.7,0.0,0.0,0.0,0.0
9.54,D670_PR30_400_PR30_600,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0
9.42,D670_PR30_600_PR30_800,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
9.764710000000001,D670_PR30_800_PR30_987,0.0,0.0,0.555556,0.666667,0.0,0.0,0.0,0.0
10.0,D670_PR31_0_PR31_200,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
9.375,D670_PR31_200_PR31_400,0.0,0.0,0.6,0.2,0.0,0.0,0.1,0.0
5.78661,D670_PR31_400_PR31_640,0.0,0.0,0.416667,0.166667,0.0,0.0,0.08333330000000001,0.0
4.48,D670_PR33_600_PR33_800,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0
3.86,D670_PR33_800_PR33_1000,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0
4.14286,D670_PR33_1000_PR33_1126,0.0,0.0,0.8214290000000001,0.178571,0.0,0.107143,0.178571,0.0
2.38,D670_PR34_0_PR34_200,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0
4.32,D670_PR34_200_PR34_400,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0
4.34,D670_PR34_400_PR34_600,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.0
3.1205700000000003,D670_PR34_600_PR34_882,0.0,0.0,0.507042,0.140845,0.0,0.084507,0.140845,0.0
4.51,D670_PR35_0_PR35_200,0.0,0.0,0.4,0.1,0.0,0.1,0.2,0.0
4.0,D670_PR35_200_PR35_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,D670_PR35_400_PR35_600,0.11111099999999999,0.11111099999999999,0.333333,0.0,0.0,0.11111099999999999,0.0,0.333333
6.12,D670_PR35_600_PR35_800,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2
9.968589999999999,D670_PR35_800_PR35_991,0.0,0.0,0.0,0.0,0.0,0.0,0.19802,0.207921
9.115,D670_PR36_0_PR36_200,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.3
9.76667,D670_PR36_200_PR36_400,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0
10.0,D670_PR36_400_PR36_600,0.0,0.0,0.0,0.0,0.0,0.0,0.14285699999999998,0.0
10.0,D670_PR36_600_PR36_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR36_800_PR36_1027,0.0,0.0,0.0,0.0,0.0,0.0,0.08547010000000001,0.0
10.0,D670_PR37_0_PR37_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR37_200_PR37_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR37_400_PR37_600,0.0,0.0,0.11111099999999999,0.11111099999999999,0.0,0.0,0.0,0.0
10.0,D670_PR37_600_PR37_800,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
10.0,D670_PR37_800_PR37_993,0.0,0.0,0.0,0.0,0.0,0.0,0.09708739999999999,0.0
10.0,D670_PR38_0_PR38_200,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0
10.0,D670_PR41_800_PR41_941,0.0,0.0,0.645161,0.645161,0.0,0.0,0.0,0.0
10.0,D670_PR42_0_PR42_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR42_200_PR42_400,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
10.0,D670_PR42_400_PR42_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.96,D670_PR42_600_PR42_800,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
9.930639999999999,D670_PR42_800_PR42_973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.975,D670_PR43_0_PR43_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.98,D670_PR43_200_PR43_400,0.0,0.0,0.0,0.07692310000000001,0.0,0.0,0.07692310000000001,0.0
9.9,D670_PR43_400_PR43_600,0.0,0.0,0.1,0.0,0.0,0.05,0.1,0.0
10.0,D670_PR43_600_PR43_800,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0
10.0,D670_PR43_800_PR43_1001,0.0,0.0,0.0,0.0,0.0,0.0,0.139073,0.0
10.0,D670_PR44_0_PR44_200,0.0,0.0,0.0,0.0,0.0,0.0,0.181818,0.0
10.0,D670_PR44_200_PR44_400,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
9.175,D670_PR44_400_PR44_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR45_400_PR45_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR45_600_PR45_800,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR45_800_PR45_995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR46_0_PR46_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR46_200_PR46_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.4,D670_PR46_400_PR46_600,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR46_600_PR46_800,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0
10.0,D670_PR46_800_PR46_998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR47_0_PR47_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR47_200_PR47_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR47_400_PR47_600,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0925,D670_PR47_600_PR47_800,0.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR52_200_PR52_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR52_600_PR52_800,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
5.82658,D670_PR52_800_PR52_1028,0.0,0.0,0.0,0.0,0.0,0.0,0.454545,0.0909091
6.7275,D670_PR53_0_PR53_200,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1
10.0,D670_PR53_200_PR53_400,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
10.0,D670_PR53_400_PR53_600,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
9.205,D670_PR53_600_PR53_800,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
7.5517199999999995,D670_PR53_800_PR53_1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194175
10.0,D670_PR54_0_PR54_200,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
10.0,D670_PR54_200_PR54_400,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR54_400_PR54_600,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
10.0,D670_PR54_600_PR54_800,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0
10.0,D670_PR54_800_PR54_979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR55_0_PR55_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
10.0,D670_PR55_200_PR55_400,0.0,0.0,0.11111099999999999,0.0,0.0,0.0,0.11111099999999999,0.0
10.0,D670_PR55_400_PR55_600,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
10.0,D670_PR55_600_PR55_800,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0
10.0,D670_PR55_800_PR55_1001,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
10.0,D670_PR56_0_PR56_200,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
10.0,D670_PR56_200_PR56_400,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0
10.0,D670_PR56_400_PR56_600,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
10.0,D670_PR56_600_PR56_800,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0
10.0,D670_PR56_800_PR56_993,0.0,0.0,0.194175,0.0,0.0,0.0,0.29126199999999997,0.0
10.0,D670_PR57_0_PR57_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR57_200_PR57_400,0.0,0.0,0.11111099999999999,0.0,0.0,0.0,0.11111099999999999,0.0
10.0,D670_PR57_400_PR57_600,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR57_600_PR57_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR57_800_PR57_989,0.0,0.0,0.0,0.0,0.0,0.0,0.20202,0.0
10.0,D670_PR58_0_PR58_200,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0
10.0,D670_PR58_200_PR58_400,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
10.0,D670_PR58_400_PR58_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR58_600_PR58_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR58_800_PR58_993,0.0,0.0,0.09708739999999999,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR59_0_PR59_200,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
9.505,D670_PR59_200_PR59_400,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2
10.0,D670_PR59_400_PR59_600,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
9.505,D670_PR59_600_PR59_800,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
10.0,D670_PR59_800_PR59_996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR60_0_PR60_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR60_200_PR60_400,0.0,0.0,0.0666667,0.0,0.0,0.0,0.0666667,0.0
9.06061,D670_PR60_400_PR60_600,0.0,0.0,0.0263158,0.0,0.0,0.0,0.157895,0.10526300000000001
10.0,D670_PR60_600_PR60_800,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.075
10.0,D670_PR60_800_PR60_998,0.0,0.0,0.178571,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR61_0_PR61_200,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0
10.0,D670_PR61_200_PR61_400,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0
10.0,D670_PR61_400_PR61_600,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0
10.0,D670_PR61_600_PR61_800,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0
10.0,D670_PR61_800_PR61_983,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.0
10.0,D670_PR62_0_PR62_200,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
10.0,D670_PR62_200_PR62_400,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
10.0,D670_PR62_400_PR62_600,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR62_600_PR62_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR62_800_PR62_996,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR63_0_PR63_200,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
10.0,D670_PR63_200_PR63_400,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0
10.0,D670_PR63_400_PR63_600,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
9.92,D670_PR63_600_PR63_800,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
9.732669999999999,D670_PR63_800_PR63_1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR64_0_PR64_200,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0
10.0,D670_PR64_200_PR64_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR64_400_PR64_600,0.0,0.0,0.0,0.0,0.0,0.0,0.11111099999999999,0.0
10.0,D670_PR64_600_PR64_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670_PR64_800_PR64_991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.64,D670_PR65_0_PR65_200,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0
10.0,D670_PR65_200_PR65_373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.52,D670_PR66_0_PR66_200,0.0,0.0,0.2,0.3,0.0,0.05,0.0,0.05
4.045,D670_PR66_200_PR66_400,0.0,0.0,0.382353,0.294118,0.0,0.0294118,0.0882353,0.0588235
4.11594,D670_PR66_400_PR66_543,0.0,0.0,0.273973,0.205479,0.0,0.205479,0.0,0.0
9.97838,D670E11_PR0_0_PR0_200,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
9.96,D670E11_PR0_200_PR0_400,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0
9.98,D670E11_PR0_400_PR0_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.94872,D670E11_PR0_600_PR0_843,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0909091,0.0
6.58763,D670E12_PR0_0_PR0_200,0.0,0.0,0.125,0.3125,0.0,0.0,0.125,0.0
8.47,D670E12_PR0_200_PR0_400,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
8.62,D670E12_PR0_400_PR0_600,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
7.51,D670E12_PR0_600_PR0_800,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
6.26087,D670E12_PR0_800_PR0_1007,0.0,0.0,0.0934579,0.0,0.0,0.0,0.0934579,0.0
7.27,D670E12_PR1_0_PR1_200,0.0,0.05,0.0,0.0,0.0,0.0,0.2,0.0
8.47,D670E12_PR1_200_PR1_400,0.0,0.0,0.0526316,0.0,0.0,0.0,0.10526300000000001,0.0
9.4386,D670E12_PR1_400_PR1_652,0.0,0.0,0.166667,0.25,0.0,0.0,0.041666699999999994,0.0
4.34884,D670E12U2413_PR0_0_PR0_45,0.0,0.0,0.5,0.333333,0.0,0.333333,0.0,0.0
1.66667,D670E12U580_PR0_0_PR0_35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.26131,D670E5_PR0_0_PR0_200,0.0,0.0,0.0,0.11111099999999999,0.0,0.0,0.0,0.0
10.0,D670E5_PR0_200_PR0_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670E5_PR0_400_PR0_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670E5_PR0_600_PR0_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670E5_PR0_800_PR0_1013,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
10.0,D670E5_PR1_0_PR1_200,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
8.75,D670E5_PR1_200_PR1_400,0.0,0.0,0.3,0.1,0.0,0.0,0.2,0.0
4.98,D670E5_PR1_400_PR1_600,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0
4.94,D670E5_PR1_600_PR1_800,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0
5.0,D670E5_PR1_800_PR1_999,0.0,0.0,0.0,0.10101,0.0,0.0,0.0,0.0
4.92,D670E5_PR2_0_PR2_200,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
4.9,D670E5_PR2_200_PR2_400,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0
4.88,D670E5_PR2_400_PR2_600,0.0,0.0,0.11111099999999999,0.0,0.0,0.0,0.11111099999999999,0.0
4.98,D670E5_PR2_600_PR2_800,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0
4.9602,D670E5_PR2_800_PR2_1001,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
5.0,D670E5_PR3_0_PR3_200,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
4.98,D670E5_PR3_200_PR3_400,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0
5.87755,D670E5_PR3_400_PR3_694,0.0,0.0,0.194805,0.0,0.0,0.0,0.0,0.0
9.98969,D670E6_PR0_0_PR0_200,0.0,0.0,0.0526316,0.0,0.0,0.0,0.263158,0.0
10.0,D670E6_PR0_200_PR0_400,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
10.0,D670E6_PR0_400_PR0_600,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0
10.0,D670E6_PR0_600_PR0_800,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.05
10.0,D670E6_PR0_800_PR0_1000,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
10.0,D670E6_PR0_1000_PR0_1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.907689999999999,D670E6_PR0_1200_PR0_1332,0.0,0.0,0.0,0.0,0.0,0.0,0.08333330000000001,0.0
8.736839999999999,D670_G_10_PRV0D_0_PRV0D_42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.4881,D670_G_100_PRV0D_0_PRV0D_115,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.25
9.42424,D670_G_110_PRV0D_0_PRV0D_89,0.0,0.0,0.169492,0.169492,0.0,0.0,0.0,0.0
6.42593,D670_G_120_PRV0D_0_PRV0D_121,0.0,0.0,0.666667,0.666667,0.0,0.5,0.0,0.0
6.08333,D670_G_130_PRV0D_0_PRV0D_81,0.0,0.0,0.322581,0.645161,0.0,0.35483899999999996,0.0,0.0
4.91228,D670_G_140_PRV0D_0_PRV0D_116,0.0,0.0,0.5,0.5,0.0,0.25,0.0,0.0
4.32468,D670_G_150_PRV0D_0_PRV0D_154,0.0,0.0,0.40322600000000003,0.35483899999999996,0.0,0.0,0.0806452,0.0
4.20611,D670_G_160_PRV0D_0_PRV0D_131,0.0,0.0,0.833333,0.0,0.0,0.333333,0.166667,0.0
9.46847,D670_G_170_PR0_0_PR0_111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.1,D670_G_20_PRV0D_0_PRV0D_90,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.569439999999999,D670_G_60_PRV0D_0_PRV0D_73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.94326,D670U1284_PR0_0_PR0_143,0.0,0.0,0.0,0.0,0.0,0.0,0.547945,0.0
10.0,D670U1287_PR0_0_PR0_203,0.0,0.0,0.320388,0.12621400000000002,0.0,0.0,0.29126199999999997,0.0
10.0,D670U1765_PR0_0_PR0_18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4.923080000000001,D670U1838_PR0_0_PR0_53,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
4.86207,D670U1870_PR0_0_PR0_58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670U2059_PR0_0_PR0_110,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.0
5.48,D670U217_PR0_0_PR0_51,0.0,0.0,0.35483899999999996,0.0,0.0,0.0,0.0,0.0
9.953489999999999,D670U2245_PR0_0_PR0_43,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
10.0,D670U2428_PR0_0_PR0_45,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
8.89583,D670U2514_PR0_0_PR0_50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,D670U2515_PR0_0_PR0_58,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0
10.0,D670U2578_PR0_0_PR0_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.7619,D670U2591_PR0_0_PR0_128,0.0,0.0,0.294118,0.0,0.0,0.0,0.0,0.0
10.0,D670U2605_PR0_0_PR0_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670U2608_PR0_0_PR0_109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D670U2853_PR0_0_PR0_70,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0
7.725810000000001,D670U2945_PR0_0_PR0_35,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
10.0,D670U2958_PR0_0_PR0_58,0.0,0.0,0.28571399999999997,0.357143,0.0,0.0,0.0,0.357143
6.08333,D670U715_PR0_0_PR0_62,0.0,0.0,0.666667,0.333333,0.0,0.333333,0.0,1.0
6.4,D670U728_PR0_0_PR0_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.89286,D670U729_PR0_0_PR0_28,0.0,0.0,1.0,0.555556,0.0,0.0,0.0,0.0
10.0,D671_PR0_0_PR0_200,0.0,0.0,0.0125,0.00625,0.0,0.0,0.06875,0.0125
10.0,D671_PR0_200_PR0_400,0.0,0.0,0.0125,0.0,0.00625,0.0,0.218056,0.0
10.0,D671_PR0_400_PR0_600,0.0,0.0,0.0125,0.00555555,0.0,0.0,0.25625,0.0
10.0,D671_PR0_600_PR0_800,0.0,0.0,0.01875,0.0,0.0,0.0,0.372917,0.0
10.0,D671_PR0_800_PR0_989,0.0,0.0,0.0134165,0.0,0.00661376,0.0,0.689153,0.0
10.0,D671_PR1_0_PR1_200,0.0,0.0,0.0243055,0.0,0.0,0.0,0.579861,0.0
10.0,D671_PR1_200_PR1_400,0.0,0.0,0.0375,0.00625,0.0,0.0,0.29027800000000004,0.0
10.0,D671_PR1_400_PR1_600,0.0,0.0,0.0125,0.0,0.0,0.0,0.604861,0.0
10.0,D671_PR1_600_PR1_800,0.0,0.0,0.0618056,0.0,0.0,0.0,0.13125,0.0
10.0,D671_PR1_800_PR1_905,0.0,0.0,0.0,0.0,0.0,0.0,0.058200999999999996,0.0
9.42,D671_PR2_0_PR2_200,0.0,0.0,0.10625,0.0,0.0,0.0,0.01875,0.0
9.98,D671_PR2_200_PR2_400,0.0,0.0,0.04375,0.0,0.0,0.00625,0.08125,0.0
10.0,D671_PR2_400_PR2_600,0.0,0.0,0.00555555,0.0,0.0,0.0,0.0,0.0
10.0,D671_PR2_600_PR2_800,0.0,0.028571499999999996,0.040178500000000006,0.00625,0.0,0.04285719999999999,0.134821,0.0
10.0,D671_PR3_600_PR3_800,0.0,0.0,0.0,0.0,0.0,0.0,0.34375,0.0
9.69192,D671_PR3_800_PR3_998,0.0,0.0,0.07575760000000001,0.00631313,0.0,0.0,0.12037,0.0
9.825,D671_PR4_0_PR4_200,0.0,0.0,0.06875,0.0375,0.0,0.00625,0.05,0.025
4.21,D671_PR4_200_PR4_400,0.0,0.0,0.7125,0.1875,0.0,0.14375,0.00625,0.05
3.475,D671_PR4_400_PR4_600,0.0,0.0,0.83125,0.5326390000000001,0.0,0.121528,0.08125,0.043055500000000003
2.34,D671_PR4_600_PR4_800,0.0,0.0,0.825,0.78125,0.0,0.43125,0.0375,0.0
9.84127,D671_PR4_800_PR4_989,0.0,0.0,0.21164000000000002,0.11243399999999999,0.0,0.026455000000000003,0.0529101,0.0330688
10.0,D671_PR5_0_PR5_200,0.0,0.0,0.0,0.0,0.0,0.0,0.1125,0.0
10.0,D671_PR5_200_PR5_400,0.0,0.0,0.3,0.0,0.0,0.0,0.05,0.0125
10.0,D671_PR5_400_PR5_600,0.0,0.0,0.01875,0.0,0.0,0.0,0.0375,0.0
9.925,D671_PR5_600_PR5_800,0.00625,0.0,0.025,0.0,0.0,0.0,0.06875,0.0
10.0,D671_PR5_800_PR5_999,0.0,0.0,0.10678399999999999,0.0,0.0,0.0,0.125628,0.0
8.05,D671_PR6_0_PR6_200,0.0,0.0,0.35625,0.0,0.0,0.0,0.1,0.0
8.4,D671_PR6_200_PR6_400,0.0,0.0,0.16875,0.0125,0.0,0.0,0.16875,0.0
6.325,D671_PR6_400_PR6_600,0.0,0.0,0.05625,0.00625,0.0,0.0,0.0493055,0.0
8.5,D671_PR6_600_PR6_800,0.00625,0.0,0.28125,0.03125,0.0,0.03125,0.0125,0.0
4.755,D671_PR6_800_PR6_1000,0.0,0.0,0.189474,0.0,0.0,0.00657895,0.0855263,0.0131579
10.0,D671_PR7_0_PR7_200,0.0,0.0,0.0625,0.0,0.0,0.0,0.025,0.00625
10.0,D671_PR7_200_PR7_400,0.0,0.0,0.01875,0.0118056,0.0,0.0,0.03125,0.025
9.46,D671_PR7_400_PR7_600,0.0,0.0,0.01875,0.05,0.0,0.0,0.0625,0.00625
9.46,D671_PR7_600_PR7_800,0.0,0.0,0.1125,0.0,0.0,0.0,0.05625,0.0
10.0,D671_PR7_800_PR7_1002,0.0,0.0,0.022002200000000003,0.029627999999999998,0.0,0.0330033,0.035066,0.0247525
10.0,D671_PR8_0_PR8_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.005,D671_PR9_0_PR9_200,0.0,0.0,0.342361,0.12361099999999998,0.0,0.0,0.0472222,0.055555499999999994
9.220180000000001,D671_PR9_200_PR9_309,0.0,0.0,0.194954,0.0,0.0,0.0,0.0,0.0
9.55,D671_PR10_0_PR10_200,0.1,0.0,0.5,0.1,0.0,0.0,0.0,0.0
6.86,D671_PR10_200_PR10_400,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0
2.61,D671_PR10_400_PR10_600,0.0,0.0,0.7,0.1,0.0,0.2,0.1,0.0
4.78,D671_PR10_600_PR10_800,0.0,0.0,0.8,0.0,0.0,0.1,0.1,0.0
1.02415,D671_PR10_800_PR10_1007,0.0,0.0,0.9,0.2,0.0,0.0,0.1,0.0
5.6,D671_PR11_0_PR11_200,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.1
7.455,D671_PR11_200_PR11_400,0.0,0.0,0.230769,0.0,0.0,0.07692310000000001,0.07692310000000001,0.07692310000000001
9.99,D671_PR11_400_PR11_600,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05
9.615,D671_PR11_600_PR11_800,0.0,0.0909091,0.0909091,0.0,0.0,0.0,0.0909091,0.0909091
9.65625,D671_PR11_800_PR11_992,0.0,0.0,0.22222199999999998,0.11111099999999999,0.0,0.0,0.0,0.11111099999999999
10.0,D671_PR12_0_PR12_200,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
10.0,D671_PR12_200_PR12_400,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
10.0,D671_PR12_400_PR12_600,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
10.0,D671_PR12_600_PR12_800,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
10.0,D671_PR12_800_PR12_984,0.0,0.0,0.22222199999999998,0.0,0.0,0.0,0.0,0.0
10.0,D671_PR13_0_PR13_200,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0
10.0,D671_PR13_200_PR13_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
