NOTE,id,Arrachement pelade,Arrachement peignage,Arrachement plumage,Autres réparations,Faiencage grave,Faiencage significatif,Longitudinale grave,Longitudinale significatif,Pontage,Transversale grave,Transversale significatif,Réparation en BB
10.0,D9_PR35_0_PR35_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR35_200_PR35_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR35_400_PR35_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR35_600_PR35_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.654039999999999,D9_PR35_800_PR35_998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11616199999999999,0.176768,0.0,0.010101,0.0
5.79,D9_PR36_0_PR36_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.61,0.0,0.0,0.03
4.2725,D9_PR36_200_PR36_400,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.945,0.135,0.0,0.135,0.0
9.79,D9_PR36_400_PR36_600,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.85,D9_PR36_600_PR36_800,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR36_800_PR36_1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR37_0_PR37_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR37_200_PR37_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR37_400_PR37_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR37_600_PR37_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR37_800_PR37_1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR38_0_PR38_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR38_200_PR38_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR38_400_PR38_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR38_600_PR38_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR38_800_PR38_1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR39_0_PR39_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR39_200_PR39_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR39_400_PR39_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR39_600_PR39_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR39_800_PR39_989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR40_0_PR40_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR40_200_PR40_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR40_400_PR40_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR40_600_PR40_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR40_800_PR40_1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR41_0_PR41_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR41_200_PR41_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR41_400_PR41_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR41_600_PR41_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR41_800_PR41_1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR42_0_PR42_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR42_200_PR42_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR42_400_PR42_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR42_600_PR42_884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00352113,0.0,0.0,0.0,0.0
5.8,D9_PR42_884_PR42_977,0.0,0.741935,0.0,0.0,0.0,0.0,0.0,0.35483899999999996,0.0,0.0,0.0430108,0.0
5.915,D9_PR43_0_PR43_200,0.0,0.46,0.17,0.0,0.0,0.0,0.0,0.355,0.0,0.0,0.0,0.0
8.465,D9_PR43_200_PR43_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.0,0.0,0.03,0.0
6.05031,D9_PR43_400_PR43_561,0.0,0.0,0.583851,0.0,0.0,0.0,0.0,0.0745342,0.0,0.0,0.012422399999999998,0.0
5.085430000000001,D9_PR44_0_PR44_200,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.96,0.01,0.0,0.0,0.01
6.11,D9_PR44_200_PR44_400,0.0,0.0,0.07,0.0,0.0,0.13,0.0,0.53,0.0,0.0,0.02,0.0
6.98,D9_PR44_400_PR44_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.01,0.0
8.25,D9_PR44_600_PR44_800,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.04,0.0
4.971430000000001,D9_PR44_800_PR44_975,0.0,0.0,0.0971429,0.0,0.0,0.0,0.0,0.9085709999999999,0.0,0.0,0.0,0.0
7.41,D9_PR45_0_PR45_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.02,0.0
5.025,D9_PR45_200_PR45_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935,0.0,0.0,0.15,0.0
6.12,D9_PR45_400_PR45_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.01,0.0,0.11,0.0
4.88,D9_PR45_600_PR45_800,0.0,0.0,0.0,0.0,0.075,0.425,0.035,0.29,0.0,0.0,0.01,0.0
1.925,D9_PR45_800_PR45_1000,0.0,0.0,0.0,0.0,0.195,0.13,0.29,0.71,0.0,0.0,0.0,0.0
3.4843800000000003,D9_PR45_1000_PR45_1128,0.0,0.0,0.0,0.0,0.1875,0.28125,0.0,0.664062,0.0,0.0,0.03125,0.0
5.555,D9_PR46_0_PR46_200,0.0,0.0,0.0,0.0,0.015,0.035,0.0,0.805,0.0,0.0,0.03,0.0
3.405,D9_PR46_200_PR46_400,0.0,0.0,0.0,0.0,0.0,0.0,0.315,0.685,0.0,0.0,0.01,0.0
3.49,D9_PR46_400_PR46_600,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.01,0.0,0.03,0.0
3.185,D9_PR46_600_PR46_800,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.6,0.0,0.0,0.0,0.12
3.82209,D9_PR46_800_PR46_963,0.0,0.0,0.0,0.0,0.0,0.0,0.276074,0.668712,0.0122699,0.0,0.0490798,0.0
4.92,D9_PR47_0_PR47_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0
7.65,D9_PR47_200_PR47_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0
5.635,D9_PR47_400_PR47_600,0.0,0.0,0.115,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.03,0.0
9.86,D9_PR47_600_PR47_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0
9.9899,D9_PR47_800_PR47_998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101,0.0,0.0,0.0
9.68,D9_PR48_0_PR48_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.01,0.0
6.77889,D9_PR48_200_PR48_400,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
4.09,D9_PR48_400_PR48_600,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.505,D9_PR48_600_PR48_800,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.355,0.0,0.0,0.0,0.0
9.1579,D9_PR48_800_PR48_1028,0.0,0.0,0.0,0.0175439,0.0,0.0,0.0,0.157895,0.0,0.0,0.0,0.0
8.425,D9_PR49_0_PR49_200,0.0,0.0,0.0,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.645,D9_PR49_200_PR49_400,0.0,0.0,0.0,0.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.895,D9_PR49_400_PR49_600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.69,D9_PR49_600_PR49_800,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.736039999999999,D9_PR49_800_PR49_997,0.0,0.0,0.0,0.6700510000000001,0.0,0.0,0.0,0.025380700000000003,0.0,0.0,0.0,0.0
8.135,D9_PR50_0_PR50_200,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0
4.535,D9_PR50_200_PR50_400,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.565,0.0,0.0,0.0,0.0
2.5,D9_PR50_400_PR50_600,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
7.97917,D9_PR50_600_PR50_800,0.0,0.0,0.0,0.565,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
10.0,D9_PR50_800_PR50_991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.98,D9_PR51_0_PR51_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
5.59,D9_PR51_200_PR51_400,0.0,0.0,0.685,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
4.775,D9_PR51_400_PR51_600,0.0,0.0,0.0,0.0,0.265,0.36,0.0,0.055,0.0,0.0,0.12,0.0
2.4,D9_PR51_600_PR51_800,0.0,0.0,0.0,0.0,0.55,0.0,0.15,0.17,0.0,0.0,0.11,0.0
8.625589999999999,D9_PR51_800_PR51_1011,0.0,0.0,0.0521327,0.0,0.10426500000000001,0.0,0.0,0.0,0.0,0.0,0.00947867,0.0
5.765,D9_PR52_0_PR52_200,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.335,0.0,0.0,0.05,0.0
7.76,D9_PR52_200_PR52_400,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.34,0.0,0.0,0.025,0.0
8.9,D9_PR52_400_PR52_600,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.06,0.01,0.0,0.165,0.0
9.65,D9_PR52_600_PR52_800,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.055,0.0
8.502460000000001,D9_PR52_800_PR52_1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0738916,0.0689655,0.0,0.0,0.197044,0.0
7.57,D9_PR53_0_PR53_200,0.11,0.0,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0
8.455,D9_PR53_200_PR53_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,0.0,0.0,0.16,0.0
9.675,D9_PR53_400_PR53_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.1,0.0
4.065,D9_PR53_600_PR53_800,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.845,0.0,0.0,0.08,0.0
4.21809,D9_PR53_800_PR53_988,0.24468099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.632979,0.0,0.0,0.0957447,0.0
7.25,D9_PR54_0_PR54_200,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.025,0.0
7.395,D9_PR54_200_PR54_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
8.73,D9_PR54_400_PR54_600,0.07,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0
7.435,D9_PR54_600_PR54_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.902539999999999,D9_PR54_800_PR54_1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.645,D9_PR55_0_PR55_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
6.88,D9_PR55_200_PR55_400,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.0
9.725,D9_PR55_400_PR55_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
10.0,D9_PR55_600_PR55_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR55_800_PR55_996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.32,D9_PR56_0_PR56_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.045,D9_PR56_200_PR56_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR56_400_PR56_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR56_600_PR56_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.51869,D9_PR56_800_PR56_1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6962619999999999,0.0,0.0,0.0,0.0
8.725,D9_PR57_0_PR57_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.0,0.0,0.0,0.0
8.225,D9_PR57_200_PR57_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
7.105,D9_PR57_400_PR57_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR57_600_PR57_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR57_800_PR57_1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR58_0_PR58_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.415,D9_PR58_200_PR58_400,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.595,0.0,0.0,0.1,0.0
4.8,D9_PR58_400_PR58_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0
2.775,D9_PR58_600_PR58_800,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.555,0.0,0.0,0.0,0.0
7.9803,D9_PR58_800_PR58_1003,0.0,0.0,0.0,0.0,0.0,0.0,0.182266,0.0394089,0.0,0.0,0.0,0.0
10.0,D9_PR59_0_PR59_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR59_200_PR59_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR59_400_PR59_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR59_600_PR59_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR59_800_PR59_1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR60_0_PR60_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR60_200_PR60_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR60_400_PR60_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR60_600_PR60_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR60_800_PR60_1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.98,D9_PR61_0_PR61_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
8.88,D9_PR61_200_PR61_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.01,0.0
10.0,D9_PR61_400_PR61_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR61_600_PR61_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR61_800_PR61_1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR62_0_PR62_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR62_200_PR62_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR62_400_PR62_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.22,D9_PR62_600_PR62_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
10.0,D9_PR62_800_PR62_999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.37,D9_PR63_0_PR63_200,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR63_200_PR63_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR63_400_PR63_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR63_600_PR63_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR63_800_PR63_1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR64_0_PR64_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR64_200_PR64_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.65,D9_PR64_400_PR64_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725
4.0,D9_PR64_600_PR64_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,D9_PR64_800_PR64_994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,D9_PR65_0_PR65_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,D9_PR65_200_PR65_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
4.36,D9_PR65_400_PR65_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94
10.0,D9_PR65_600_PR65_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR65_800_PR65_1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR66_0_PR66_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR66_200_PR66_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR66_400_PR66_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR66_600_PR66_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR66_800_PR66_1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR67_0_PR67_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR67_200_PR67_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR67_400_PR67_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR67_600_PR67_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR67_800_PR67_1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR68_0_PR68_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR68_200_PR68_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.65,D9_PR68_400_PR68_600,0.035,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR68_600_PR68_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D9_PR68_800_PR68_994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.07377,D9_PR69_0_PR69_244,0.0,0.0,0.15163900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00819672,0.0
10.0,D910_PR0_0_PR0_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D910_PR0_200_PR0_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D910_PR0_400_PR0_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.99,D910_PR0_600_PR0_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
10.0,D910_PR0_800_PR0_1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D910_PR1_0_PR1_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D910_PR1_200_PR1_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.485,D910_PR1_400_PR1_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.0,0.0,0.07,0.0
4.375,D910_PR1_600_PR1_800,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9.05102,D910_PR1_800_PR1_996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153061,0.0,0.0,0.0918367,0.0
3.57,D910_PR2_0_PR2_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17,0.39
2.41,D910_PR2_200_PR2_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.84
5.425,D910_PR2_400_PR2_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.1,0.0
5.345,D910_PR2_600_PR2_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895,0.0,0.0,0.09,0.0
9.85567,D910_PR2_800_PR2_994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07216489999999999,0.0
10.0,D910_PR3_0_PR3_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.82,D910_PR3_200_PR3_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
9.8,D910_PR3_400_PR3_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
9.86,D910_PR3_600_PR3_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0
9.817260000000001,D910_PR3_800_PR3_997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0913706,0.0
9.78,D910_PR4_0_PR4_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
9.78,D910_PR4_200_PR4_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
9.78,D910_PR4_400_PR4_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
9.88,D910_PR4_600_PR4_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
9.624369999999999,D910_PR4_800_PR4_997,0.0,0.0913706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050761400000000005,0.0
9.79,D910_PR5_0_PR5_200,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0
9.98,D910_PR5_200_PR5_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0
10.0,D910_PR5_400_PR5_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D910_PR5_600_PR5_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D910_PR5_800_PR5_1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D910_PR6_0_PR6_200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,D910_PR6_200_PR6_400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9325,D910_PR6_400_PR6_600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0
7.33,D910_PR6_600_PR6_800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165,0.0,0.0,0.0
